State,Response,Coverage,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Policies,Policy Type,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Component 1,Component 2,Component 3,segment,anomaly
0.75,0.0,0.5,0.0,0.8965903521669117,0.0,0.5,0.25316455696202533,0.3142857142857143,0.20202020202020204,0.0,0.0,0.6666666666666667,0.6666666666666667,0.029801874435022933,0.6000000000000001,0.5528628499040106,-0.046700108977709265,-0.2153722164979153,1,1
0.25,0.0,0.5,0.0,0.6007941508886688,0.5,0.5,0.1561181434599156,0.4857142857142857,0.7575757575757577,0.0,0.5,0.3333333333333333,0.0,0.16255725057345474,1.0000000000000002,0.2796599366721915,-0.19816964124253855,0.0010417266314900154,1,1
0.25,0.0,0.5,0.0,0.5005351016693173,0.5,1.0,0.3291139240506329,0.45714285714285713,0.14141414141414144,0.0,0.5,0.6666666666666667,0.6666666666666667,0.23058021329098383,0.6000000000000001,0.1440180243073525,-0.14449060467535668,-0.27934542546454016,4,1
0.25,1.0,0.0,0.0,0.36656964823316435,0.0,0.5,0.03375527426160341,0.05714285714285714,0.7070707070707072,0.0,0.5,0.3333333333333333,1.0,0.019530444394350713,0.0,0.16800316814018587,-0.2964557404254593,0.3645858223658673,2,-1
0.0,0.0,0.0,0.0,0.506626258989208,0.0,0.5,0.20675105485232065,0.8285714285714285,0.42424242424242425,0.0,0.0,1.0,0.0,0.09082384677450757,0.6000000000000001,0.07744947137286447,-0.15150809123291797,-0.42807101508758616,0,1
0.0,1.0,0.0,0.0,0.68944099378882,1.0,0.5,0.02109704641350213,0.9142857142857143,0.30303030303030304,0.75,0.5,0.3333333333333333,0.3333333333333333,0.10696988988545451,0.0,0.020593709020522794,0.6325343603196497,-0.4380097615586308,3,1
0.75,0.0,0.0,1.0,0.0,0.5,1.0,0.050632911392405056,0.39999999999999997,0.393939393939394,0.0,0.0,0.0,0.3333333333333333,0.12107983428227848,0.0,-0.2852915785116416,-0.3339246776546029,0.0023640298304065726,4,1
0.25,0.0,0.0,0.0,0.0,0.5,1.0,0.050632911392405056,0.02857142857142857,0.22222222222222224,0.5,0.5,0.3333333333333333,0.6666666666666667,0.12625226891361205,0.0,-0.33372185790316866,0.1299904048435415,0.31477683346128316,4,1
0.25,0.0,0.5,1.0,0.39273461957771977,0.5,0.5,0.08016877637130804,0.9428571428571428,0.31313131313131315,0.125,0.5,1.0,0.3333333333333333,0.13269351084380784,0.0,-0.098656550176407,-0.042450649759050205,-0.5275160952468984,0,1
0.25,1.0,0.0,1.0,0.0,0.5,0.5,0.1729957805907173,1.0,0.48484848484848486,0.125,0.5,0.0,0.3333333333333333,0.16919363718004296,0.6000000000000001,-0.46295433324228774,-0.17743003697079648,-0.40194900849735815,0,1
0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.1561181434599156,0.6857142857142857,0.11111111111111112,0.125,0.5,0.3333333333333333,1.0,0.2438529865041602,0.0,-0.4134848464035604,-0.15262423240154882,-0.3475737263921371,4,1
0.5,0.0,0.0,0.0,0.4087176563547074,0.0,0.5,0.016877637130801704,0.05714285714285714,0.7575757575757577,0.0,0.0,0.3333333333333333,1.0,0.0032546889594363593,0.0,0.2111922823756615,-0.290935397636465,0.38242898423512245,2,1
0.75,0.0,0.0,0.0,0.39042418059431294,1.0,0.0,0.02953586497890298,0.42857142857142855,0.6565656565656566,0.0,0.5,0.3333333333333333,0.0,0.08449825113947941,0.0,0.09088884086789907,-0.25167902960440813,0.036980294408934446,2,1
0.25,0.0,0.5,1.0,0.3492963663095988,0.5,1.0,0.1561181434599156,0.6571428571428571,0.8282828282828284,0.125,0.5,0.0,0.6666666666666667,0.22086950538050765,1.0000000000000002,-0.02383433381688321,-0.15050485721153206,-0.020025162185217667,0,1
0.25,0.0,0.0,1.0,0.0,0.5,1.0,0.008438818565400852,0.02857142857142857,0.5656565656565657,0.0,0.5,0.3333333333333333,0.0,0.15675041229269007,0.0,-0.17621713949465928,-0.3884842267877095,0.3887541616167962,2,1
0.25,0.0,0.0,0.0,0.0,0.5,0.5,0.21097046413502107,0.7714285714285714,0.36363636363636365,1.0,0.0,0.6666666666666667,1.0,0.18412550704486638,0.6000000000000001,-0.6421180099226216,0.6422550888632266,-0.09664410296239516,3,-1
0.25,0.0,0.0,0.0,0.2451065702483472,0.5,0.0,0.042194092827004204,0.19999999999999998,0.4747474747474748,0.0,0.5,0.0,0.0,0.17665957211245467,1.0000000000000002,-0.00011777453169399607,-0.28853630123247104,0.15366472341631018,2,1
0.75,0.0,0.5,1.0,0.0,0.5,0.5,0.08860759493670889,0.7142857142857143,0.6363636363636365,0.125,0.5,1.0,0.6666666666666667,0.19163394561397737,0.0,-0.37818571705130977,-0.22346749875656458,-0.09427479177379428,0,1
0.0,0.0,0.0,0.0,0.5222992368550025,0.5,0.5,0.03797468354430383,0.4857142857142857,0.42424242424242425,0.5,0.5,0.0,0.6666666666666667,0.11610254432733734,0.0,0.050077646849580555,0.2953264027137691,-0.05138632804829215,3,1
0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.05485232067510548,0.4857142857142857,0.7373737373737375,0.0,0.5,0.0,0.6666666666666667,0.13907060241938715,1.0000000000000002,-0.2793222483106777,-0.37460326305951314,0.11451807938139655,2,1
0.25,0.0,0.0,1.0,0.535641771936668,0.5,0.5,0.025316455696202556,0.17142857142857143,0.05050505050505051,0.125,0.5,0.0,0.0,0.11299883731094248,0.0,0.2100755725528139,-0.02708247177485389,-0.07998100437466446,4,1
0.25,0.0,0.0,1.0,0.3448255168482012,0.0,0.5,0.025316455696202556,0.6571428571428571,0.494949494949495,0.25,0.0,1.0,0.6666666666666667,0.0018306379130086895,0.0,-0.08783040667833927,0.011515613679196202,-0.16753824803677064,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.03797468354430383,0.02857142857142857,0.11111111111111112,0.5,0.5,0.0,1.0,0.04538399577875209,0.0,-0.34276280444108287,0.1454257396264613,0.25638432253293914,4,1
0.25,0.0,0.5,1.0,0.6821796141266842,0.0,0.5,0.06329113924050633,1.0,0.14141414141414144,0.0,0.5,1.0,0.3333333333333333,0.03431700953748751,1.0000000000000002,0.17333181582468002,-0.04579977901846217,-0.7496275293313713,0,1
0.25,0.0,0.0,0.0,0.0,0.5,1.0,0.24472573839662448,0.17142857142857143,0.48484848484848486,0.875,0.5,0.6666666666666667,0.3333333333333333,0.2961145310310423,0.6000000000000001,-0.44617840683390153,0.45824046636506693,0.4188007713674194,3,1
0.25,0.0,1.0,1.0,0.5370020303857733,0.5,0.5,0.3924050632911392,0.5714285714285714,0.9797979797979799,0.125,0.5,1.0,0.6666666666666667,0.2554666630656896,0.6000000000000001,0.18491707537107133,-0.12197361735138074,0.0890545137691406,2,1
0.75,0.0,0.0,1.0,0.0,0.5,1.0,0.04641350210970463,0.05714285714285714,0.22222222222222224,0.5,0.5,0.0,0.3333333333333333,0.17914821708992526,0.0,-0.3410557778019796,0.1323171293751629,0.2920025133140515,4,1
0.25,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.7999999999999999,0.31313131313131315,0.0,0.5,0.3333333333333333,1.0,0.10117067446251389,0.0,-0.39431715070624346,-0.2896947997871086,-0.35901986538183495,0,1
0.25,1.0,0.0,0.0,0.7446814894830018,0.5,1.0,0.042194092827004204,0.7142857142857143,0.29292929292929293,0.25,0.5,0.3333333333333333,0.6666666666666667,0.1177616409789844,0.0,0.2520408105771422,0.16360805472701395,-0.40185934004954965,0,1
0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.050632911392405056,0.6571428571428571,0.9191919191919192,0.125,0.5,0.3333333333333333,0.3333333333333333,0.12107983428227848,0.0,-0.34065191091856695,-0.2676930976878019,0.09995929200594106,2,1
0.75,0.0,0.0,1.0,0.29669637231073903,0.5,0.5,0.042194092827004204,0.02857142857142857,0.696969696969697,0.25,0.5,0.0,0.0,0.1177616409789844,0.0,0.04493965840536834,-0.08279692154959949,0.4497302072924435,2,1
1.0,0.0,0.0,1.0,0.1568297976615557,1.0,0.0,0.012658227848101278,0.5714285714285714,0.29292929292929293,0.875,0.5,1.0,1.0,0.09013764820148282,0.0,-0.4189283385549971,0.564369188726451,-0.03331109253451866,3,-1
0.5,0.0,0.5,0.0,0.472809833868435,0.0,0.5,0.07594936708860761,0.4857142857142857,0.17171717171717174,0.125,0.5,0.0,0.6666666666666667,0.022276092775580077,0.0,0.08121355668468799,-0.0366211699499502,-0.2538996137354137,4,1
0.75,0.0,0.5,0.0,0.2158910192936658,0.5,0.5,0.1308016877637131,1.0,0.6161616161616162,0.0,0.0,1.0,0.0,0.15260267066357247,0.0,-0.22059541938005514,-0.25085313457964054,-0.4038226903926901,0,1
0.25,0.0,1.0,0.0,0.2383152799031816,0.0,0.5,0.189873417721519,0.5142857142857142,0.7777777777777778,0.25,0.5,0.0,0.0,0.013069401145617507,0.0,-0.12692748276428042,-0.07113369377748925,0.11695945552295163,2,1
0.0,0.0,0.0,0.0,0.6991928466408618,1.0,0.5,0.05485232067510548,0.9714285714285714,0.32323232323232326,0.125,0.0,0.3333333333333333,0.3333333333333333,0.07008348886468645,0.0,0.1798657110536324,0.0513228868973568,-0.608532212500547,0,1
0.25,0.0,0.0,0.0,0.0,0.5,1.0,0.04641350210970463,0.19999999999999998,0.7777777777777778,0.0,0.0,0.0,0.6666666666666667,0.11942073763063145,0.0,-0.2028751530216514,-0.40382755587665387,0.363555857156463,2,1
1.0,0.0,0.0,0.0,0.898960802552485,0.0,0.5,0.008438818565400852,0.4857142857142857,0.20202020202020204,0.25,0.5,0.3333333333333333,1.0,0.03246689728623983,1.0000000000000002,0.4462817939728477,0.20335676197484917,-0.29925461507046175,1,1
1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.03375527426160341,0.2571428571428571,0.8989898989898991,0.0,0.5,1.0,0.3333333333333333,0.11444344767569029,0.0,-0.20766717098286794,-0.41598781183687983,0.38170373991236056,2,1
0.25,0.0,0.0,1.0,0.4613976655564557,0.5,0.5,0.05485232067510548,0.7714285714285714,0.2828282828282829,0.0,0.5,0.3333333333333333,0.3333333333333333,0.12273893093392553,1.0000000000000002,0.038566565013921375,-0.15017643600159716,-0.4474687494673501,0,1
0.75,0.0,0.0,0.0,0.5452435962832939,1.0,0.0,0.20253164556962022,0.14285714285714285,0.36363636363636365,0.0,0.5,0.3333333333333333,0.3333333333333333,0.09890149029673642,0.6000000000000001,0.28397740865424004,-0.18813471351045455,0.07881430097300182,1,1
0.25,0.0,1.0,0.0,0.0,0.5,1.0,0.42194092827004215,0.8285714285714285,0.010101010101010102,0.0,0.5,0.0,0.0,0.40063762008480647,0.6000000000000001,-0.42604462620594363,-0.2447669194598482,-0.5411358543931831,4,-1
0.5,0.0,0.0,0.0,0.9668637041037798,0.5,1.0,0.02109704641350213,0.05714285714285714,0.9595959595959597,0.25,0.5,0.0,0.0,0.10946615772074914,0.0,0.6805791162713075,0.08281086967189638,0.4265829227912242,1,1
0.25,0.0,0.0,1.0,0.7889398985807304,0.5,0.5,0.03375527426160341,0.2571428571428571,0.6767676767676768,0.375,0.5,1.0,0.6666666666666667,0.16123370310879712,0.0,0.40890841985014553,0.2032362146048485,0.18186203668338177,1,1
0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.03375527426160341,0.6,0.8686868686868687,0.125,0.5,0.6666666666666667,0.6666666666666667,0.11444344767569029,0.0,-0.3296405146107773,-0.26446275731139524,0.11881226164032128,2,1
0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.06329113924050633,0.22857142857142856,0.4444444444444445,0.25,0.5,0.3333333333333333,0.0,0.12605712423721965,0.0,-0.30199085281168664,-0.11958029190602694,0.21881726945715133,4,1
0.25,0.0,0.0,0.0,0.0,0.5,1.0,0.2151898734177215,0.7999999999999999,0.30303030303030304,0.125,0.5,0.3333333333333333,0.0,0.43285390183504147,0.8,-0.42704137817510673,-0.16966625405897595,-0.3378664710190167,0,1
0.75,1.0,0.0,1.0,0.2974065072363749,0.5,1.0,0.03375527426160341,0.08571428571428572,0.9292929292929294,0.0,0.5,0.0,0.0,0.11444344767569029,0.0,0.11456569261725602,-0.34568143449420147,0.4728905199962767,2,1
0.25,0.0,0.0,1.0,0.2308638641341855,0.5,0.5,0.016877637130801704,0.5142857142857142,0.9090909090909092,0.75,1.0,0.0,0.3333333333333333,0.10780706106910208,0.0,-0.2531069545792099,0.3784165445682125,0.29414932459358134,3,1
0.0,0.0,0.5,1.0,0.5399425890919275,0.5,0.0,0.08016877637130804,0.42857142857142855,0.6262626262626263,0.0,0.0,0.0,0.6666666666666667,0.14564983072681018,0.0,0.22714827956319483,-0.20282112815029488,-0.00983503654063137,1,1
0.25,0.0,1.0,0.0,0.5214490753243116,1.0,1.0,0.4008438818565401,0.17142857142857143,0.8686868686868687,1.0,0.5,0.3333333333333333,0.6666666666666667,0.14876806348003532,0.6000000000000001,0.036468018263898526,0.6783153948692214,0.5394186422340042,3,-1
0.25,1.0,0.0,0.0,0.17579340074614178,0.5,0.5,0.042194092827004204,0.8285714285714285,0.7070707070707072,0.0,0.0,0.3333333333333333,0.6666666666666667,0.1377063842741852,0.0,-0.20654489344663948,-0.2896976895915091,-0.21106716604945505,0,1
0.75,0.0,0.0,0.0,0.2949160340464688,0.0,0.5,0.004219409282700426,0.5428571428571428,0.7373737373737375,0.0,0.5,0.3333333333333333,1.0,0.002608845147301861,0.0,-0.020421744933229603,-0.28199611933954516,0.008060463761227618,2,1
0.75,1.0,0.5,0.0,0.5856812794430942,0.0,0.5,0.11392405063291139,0.11428571428571428,0.8383838383838385,0.0,0.0,0.0,0.3333333333333333,0.019152722007411853,0.0,0.3673210495052155,-0.24460221211295205,0.3427765022721474,1,-1
0.25,1.0,0.0,1.0,0.25636871005491046,0.5,0.5,0.008438818565400852,0.7714285714285714,0.5252525252525253,0.75,0.5,0.3333333333333333,0.6666666666666667,0.12138084591601249,1.0000000000000002,-0.32649651338860486,0.46064829267377444,-0.11787087757918838,3,1
0.25,0.0,0.0,0.0,0.0,0.5,1.0,0.2151898734177215,0.19999999999999998,0.42424242424242425,1.0,0.5,0.0,0.3333333333333333,0.27869401618874823,0.8,-0.4908651780547244,0.5866176194652446,0.3908138018077621,3,1
0.0,0.0,0.0,1.0,0.18771566597653555,0.5,1.0,0.02953586497890298,0.5428571428571428,0.5353535353535354,0.25,0.0,0.0,0.0,0.22375530595138488,0.0,-0.20106131224377055,-0.05048326759627567,-0.0227198278657955,0,1
0.25,1.0,0.0,0.0,0.33196307298386696,0.5,0.0,0.189873417721519,0.5142857142857142,0.9595959595959597,0.125,0.5,0.0,1.0,0.17583002378663115,0.6000000000000001,0.008555439752723111,-0.18341602309178873,0.16605789023573958,2,1
0.75,0.0,0.0,0.0,0.4795411128114342,0.0,0.5,0.05485232067510548,0.9142857142857143,0.393939393939394,0.25,0.5,0.3333333333333333,0.3333333333333333,0.04435982815714252,1.0000000000000002,-0.0368997626827667,0.08703040013772091,-0.4534787353270415,0,1
0.0,0.0,0.5,1.0,0.5878916994228904,0.0,0.5,0.2742616033755274,0.17142857142857143,0.6262626262626263,0.125,1.0,0.0,0.0,0.10436235162241096,0.6000000000000001,0.3073093560350536,-0.0878106237585923,0.2111570659076932,1,1
0.25,0.0,0.0,0.0,0.15194887028535423,0.5,0.5,0.16455696202531644,0.02857142857142857,0.07070707070707072,0.0,0.5,1.0,1.0,0.16587544387674885,0.6000000000000001,-0.07538341231010945,-0.2741098151745909,0.09720682393162484,4,1
0.25,0.0,1.0,0.0,0.5186885508246567,0.5,0.5,0.4641350210970464,0.0,0.21212121212121213,0.0,0.5,1.0,0.3333333333333333,0.34670337189421785,0.6000000000000001,0.28376437885012296,-0.18648887413232526,0.11851745151861617,1,1
0.5,0.0,0.0,0.0,0.23426451025694883,0.5,1.0,0.04641350210970463,0.7142857142857143,0.7676767676767677,0.25,0.5,0.3333333333333333,0.0,0.17914821708992526,1.0000000000000002,-0.18286701969120173,-0.054694845465215434,-0.0469249138201595,0,1
0.25,1.0,0.5,0.0,0.2160810554005261,0.5,0.0,0.07594936708860761,0.39999999999999997,0.2828282828282829,0.0,0.0,0.0,0.3333333333333333,0.1310344141921608,0.0,-0.09384176204740989,-0.25394940222474377,-0.10067292739583598,4,1
0.0,0.0,0.5,1.0,0.7931306948320181,1.0,0.5,0.12236286919831224,0.6285714285714286,0.020202020202020204,0.0,0.5,0.3333333333333333,0.6666666666666667,0.08442834026303037,0.0,0.36156760917918923,-0.026429882941879784,-0.5401220314862109,1,1
0.0,1.0,0.0,0.0,0.767455816605155,1.0,0.5,0.012658227848101278,0.05714285714285714,0.686868686868687,0.0,1.0,0.3333333333333333,0.0,0.06959772126476044,0.0,0.5382076166408758,-0.1741291812028692,0.2711806395433553,1,1
1.0,0.0,0.0,0.0,0.6729478600934178,0.5,0.5,0.004219409282700426,0.8285714285714285,0.27272727272727276,0.0,0.5,0.3333333333333333,1.0,0.10282977111416094,1.0000000000000002,0.21931295501402476,-0.08103017314350883,-0.5420169458912438,0,1
0.0,0.0,0.0,0.0,0.4854322321241036,0.5,0.5,0.22784810126582278,0.8285714285714285,0.797979797979798,0.125,0.5,1.0,0.6666666666666667,0.1907618936514546,0.6000000000000001,0.056198605134306905,-0.09131219546462915,-0.20078723124528783,0,1
1.0,0.0,1.0,1.0,0.776927616247087,0.5,0.5,0.2320675105485232,0.9142857142857143,0.8181818181818182,0.0,0.5,0.0,0.6666666666666667,0.2562334716146956,1.0000000000000002,0.3382315744907182,-0.11865155262537933,-0.3451893184478806,0,1
0.75,0.0,0.0,0.0,0.48421200028005323,0.5,1.0,0.18143459915611815,0.42857142857142855,0.23232323232323235,0.125,0.5,0.6666666666666667,0.0,0.2444858046793536,0.6000000000000001,0.11239969943819926,-0.04435892847638182,-0.17919787292639225,4,1
1.0,0.0,0.0,0.0,0.33843430251747836,1.0,0.5,0.04641350210970463,0.8285714285714285,0.5454545454545455,0.0,0.0,0.0,0.3333333333333333,0.10558656240327692,1.0000000000000002,-0.06880751732382781,-0.21870346796711918,-0.32959865149956347,0,1
0.75,0.0,0.5,1.0,0.23716506136165874,1.0,1.0,0.10126582278481011,0.05714285714285714,0.20202020202020204,0.25,0.5,0.0,0.3333333333333333,0.12997204587014705,0.0,-0.0577562846462682,-0.029211546811870607,0.1790935635246157,4,1
0.25,1.0,0.0,1.0,0.28147347996119265,0.5,0.5,0.18565400843881857,0.5142857142857142,0.5050505050505051,0.0,0.5,0.3333333333333333,0.0,0.24250781824497047,0.8,-0.044365480975359306,-0.2558747928458486,-0.0885147889799377,0,1
0.25,0.0,0.0,0.0,0.7220971984677089,0.0,1.0,0.02953586497890298,0.22857142857142856,0.6161616161616162,0.125,0.5,0.3333333333333333,0.3333333333333333,0.05256752238992668,0.0,0.4149276027487001,-0.044378070116039926,0.13305147282663235,1,1
0.25,0.0,0.0,1.0,0.6820995989237956,1.0,0.5,0.03375527426160341,0.02857142857142857,0.8181818181818182,0.25,0.5,0.3333333333333333,0.3333333333333333,0.06108254906904248,0.0,0.41228553310105387,0.015261330871462805,0.433841484640288,1,1
0.25,0.0,0.0,1.0,0.7526229983696903,0.0,0.5,0.008438818565400852,0.37142857142857144,0.7171717171717172,0.5,0.0,0.3333333333333333,0.0,0.036070011405262906,0.0,0.31675720732178536,0.3137426888888413,0.14613457858799328,1,1
0.25,0.0,0.5,0.0,0.0,0.5,1.0,0.1561181434599156,0.2571428571428571,0.5050505050505051,0.125,0.5,0.0,0.0,0.3254660433343305,0.0,-0.27167966840126817,-0.24274427699977366,0.20115650760160647,2,1
0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.016877637130801704,0.14285714285714285,0.19191919191919193,0.0,0.5,0.0,0.0,0.16172770224763122,1.0000000000000002,-0.23584393860930072,-0.3270299226694355,0.10120524556851716,4,1
1.0,0.0,1.0,0.0,0.41553895240095623,0.0,0.0,0.21097046413502107,0.11428571428571428,0.4747474747474748,0.25,0.0,0.0,0.6666666666666667,0.04189489754679128,0.0,0.11535289595998889,-0.009011462679742942,0.23999060697647678,1,-1
0.75,0.0,0.5,1.0,0.47006931316950223,0.5,0.0,0.14767932489451474,0.37142857142857144,0.98989898989899,0.625,0.0,0.6666666666666667,0.0,0.15923905727016066,0.0,0.04450671172682171,0.30937419701898294,0.37442799352118245,3,1
0.75,0.0,0.0,1.0,0.5710985087166562,0.0,1.0,0.025316455696202556,0.5714285714285714,0.37373737373737376,0.0,0.5,0.6666666666666667,0.0,0.023421216492932845,1.0000000000000002,0.1989136563492379,-0.1466586139947654,-0.2628792883267463,0,1
0.0,0.0,0.0,0.0,0.33903441653914246,1.0,0.5,0.22362869198312235,0.42857142857142855,0.6767676767676768,0.875,0.0,0.0,0.0,0.18655988677295812,0.6000000000000001,-0.18191437658566775,0.5539375242930729,0.24461671211876496,3,1
0.5,1.0,1.0,0.0,0.5921825146777888,0.5,1.0,0.2320675105485232,0.6571428571428571,0.21212121212121213,0.125,0.5,0.0,0.0,0.19242099030310164,0.0,0.15155153966562418,0.00794403420098858,-0.3940751230228632,0,1
0.75,0.0,0.0,1.0,0.4017863394044869,0.5,0.0,0.050632911392405056,0.22857142857142856,0.787878787878788,0.0,0.5,1.0,0.0,0.12107983428227848,0.0,0.16333269364466482,-0.2830453642012087,0.263103264742358,2,1
1.0,1.0,0.0,1.0,0.6781088406797292,0.5,0.0,0.03375527426160341,0.02857142857142857,0.787878787878788,1.0,0.5,0.0,0.0,0.11444344767569029,0.0,0.2114419976349441,0.7237854570413945,0.5786173032436523,3,-1
1.0,0.0,0.5,0.0,0.2166911713225513,0.5,0.0,0.31645569620253167,0.0,0.25252525252525254,0.0,0.0,0.0,0.3333333333333333,0.26462958738033654,0.6000000000000001,0.0068251014232962705,-0.2823392801337249,0.20215302201270965,4,1
0.75,0.0,0.5,1.0,0.0,0.5,1.0,0.10970464135021096,0.2571428571428571,0.7575757575757577,0.125,1.0,0.0,1.0,0.21647789175198387,0.0,-0.2504212059118506,-0.27646316020736134,0.3336257370622943,2,1
0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.025316455696202556,0.34285714285714286,0.6767676767676768,0.75,0.5,1.0,0.6666666666666667,0.11112525437239619,0.0,-0.44229664837151766,0.3276168882924113,0.35642847939099837,3,-1
0.5,0.0,0.5,0.0,0.34232504175793405,0.0,0.5,0.7721518987341771,0.8285714285714285,0.22222222222222224,0.125,0.5,0.0,0.0,0.1708510139014945,0.4000000000000001,-0.1224628912613651,-0.05221705847851272,-0.47412782558329947,0,1
0.25,0.0,0.5,0.0,0.660015402926556,0.0,0.5,0.2616033755274262,0.11428571428571428,0.43434343434343436,0.125,0.5,0.6666666666666667,0.6666666666666667,0.03990337564889184,0.6000000000000001,0.371895704989308,-0.046913906079853594,0.14141414658898532,1,1
0.75,0.0,0.0,1.0,0.30691831447975115,0.0,1.0,0.0,0.6285714285714286,0.4545454545454546,0.25,0.0,0.3333333333333333,1.0,0.006857590506700943,0.0,-0.11898451453924874,0.0034254174116674398,-0.1581560032143153,0,1
0.25,0.0,0.0,0.0,0.0,0.5,0.5,0.21940928270042193,0.42857142857142855,0.06060606060606061,0.125,0.5,0.0,0.6666666666666667,0.2764565657028849,0.8,-0.35031822226528114,-0.16411474626808786,-0.1695777946135208,4,1
0.0,1.0,0.0,0.0,0.20093817825386825,0.5,0.5,0.20253164556962022,0.2857142857142857,0.595959595959596,0.125,0.5,0.3333333333333333,0.0,0.18080731374157233,0.8,-0.08390939624516884,-0.19060366887790106,0.18421264270887214,2,1
0.25,0.0,0.0,1.0,0.0,0.5,0.5,0.5147679324894514,0.17142857142857143,0.16161616161616163,0.125,0.5,0.6666666666666667,0.0,0.303580465963454,0.4000000000000001,-0.27708707057181364,-0.20098949467955327,0.0888119310731544,4,1
0.75,0.0,1.0,1.0,0.7710865064362229,1.0,0.5,0.4852320675105485,0.7142857142857143,0.29292929292929293,0.5,0.5,0.6666666666666667,0.6666666666666667,0.15359490585931485,0.6000000000000001,0.21209737867432385,0.40752229447007293,-0.35417471554946384,0,1
0.25,0.0,0.0,0.0,0.9743151198727759,1.0,0.5,0.050632911392405056,0.6,0.8080808080808082,0.625,0.5,0.0,0.0,0.0928820989223168,0.0,0.4388352399367633,0.50372148177855,-0.007476230338293345,1,1
0.75,0.0,0.0,0.0,0.7920404876926617,0.5,0.5,0.03375527426160341,0.17142857142857143,0.9797979797979799,0.375,0.0,1.0,0.3333333333333333,0.11444344767569029,0.0,0.45835650237814135,0.15491783634929973,0.40882641825364524,1,1
0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.004219409282700426,0.14285714285714285,0.31313131313131315,0.0,0.5,0.6666666666666667,0.3333333333333333,0.10282977111416094,1.0000000000000002,-0.22599352237739226,-0.34389228416083445,0.16491038262774277,4,1
0.0,1.0,0.5,0.0,0.18580530300757145,0.5,0.0,0.10548523206751054,0.6,0.7676767676767677,0.625,0.5,0.0,0.3333333333333333,0.14264809075369014,0.0,-0.29583055892480725,0.2742796966818046,0.13412238115243105,3,1
0.75,0.0,0.0,0.0,0.0,0.5,1.0,0.2151898734177215,0.19999999999999998,0.3434343434343435,0.0,1.0,0.0,0.0,0.27869401618874823,0.8,-0.2380902128953342,-0.34324654113927305,0.13525122332099446,4,1
1.0,0.0,0.0,1.0,0.40790750242546087,0.5,0.5,0.025316455696202556,0.37142857142857144,0.43434343434343436,1.0,0.5,0.0,0.6666666666666667,0.11112525437239619,0.0,-0.1557373521479035,0.7206894728671345,0.1752554122631863,3,1
0.75,0.0,0.0,1.0,0.0,0.5,1.0,0.05485232067510548,0.9714285714285714,0.5151515151515152,0.375,0.0,0.0,0.6666666666666667,0.18412550704486638,0.0,-0.5189954395571497,0.04938477218160085,-0.309635492937238,0,1
0.5,0.0,0.0,1.0,0.1748632240125624,0.5,0.5,0.5147679324894514,0.6857142857142857,0.6363636363636365,0.0,0.5,0.3333333333333333,1.0,0.4553878095891591,0.2,-0.17632008872243382,-0.2914580109974849,-0.13422043464920932,0,1
0.75,0.0,0.0,1.0,0.8441003790720237,0.5,0.5,0.22362869198312235,0.2571428571428571,0.38383838383838387,0.0,0.5,1.0,0.0,0.23894910397186145,0.6000000000000001,0.5335719157126427,-0.09238550821622676,-0.06341022192858195,1,1
0.75,0.0,0.5,1.0,0.0,0.5,0.5,0.2784810126582279,0.08571428571428572,0.9393939393939394,0.25,0.5,0.3333333333333333,0.0,0.2781450829771976,0.8,-0.2250093212182185,-0.19989734128073486,0.5927878682293595,2,1
0.75,0.0,0.0,0.0,0.41447875096268294,0.5,0.5,0.004219409282700426,0.5714285714285714,0.8080808080808082,0.125,0.5,0.6666666666666667,0.0,0.10282977111416094,0.0,0.05713409356637965,-0.13495875890451844,0.024169242369999195,2,1
0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.31645569620253167,0.39999999999999997,0.696969696969697,0.875,0.5,0.0,0.0,0.3770177316068708,0.8,-0.4874459972941866,0.44766217058409735,0.34803407204115117,3,-1
0.75,0.0,0.0,0.0,0.9815064862323842,0.0,0.5,0.042194092827004204,0.2857142857142857,0.6161616161616162,0.25,0.5,0.6666666666666667,0.3333333333333333,0.017450941292304692,1.0000000000000002,0.6077471744420828,0.1538863828552485,0.060809991745114825,1,1
0.75,0.0,1.0,0.0,0.0,0.5,0.5,0.2151898734177215,0.11428571428571428,0.494949494949495,0.0,0.5,0.6666666666666667,0.0,0.18578460369651345,0.0,-0.20380481570004022,-0.37136094011981924,0.28321556759803995,2,1
